GeneID,AverageFPKM
Glyma.01G163300.Wm82.a4.v1,2.14737
Glyma.01G163000.Wm82.a4.v1,6.792
Glyma.01G164000.Wm82.a4.v1,1.08481
Glyma.01G161200.Wm82.a4.v1,1.6431
Glyma.01G161500.Wm82.a4.v1,62.8308
Glyma.01G163900.Wm82.a4.v1,20.0375
Glyma.01G164200.Wm82.a4.v1,5.31813
Glyma.01G164900.Wm82.a4.v1,1.7476
Glyma.01G164300.Wm82.a4.v1,9.06702
Glyma.01G164100.Wm82.a4.v1,3.50747
Glyma.01G165100.Wm82.a4.v1,3.36915
Glyma.01G165400.Wm82.a4.v1,4.0238
Glyma.01G166000.Wm82.a4.v1,9.10115
Glyma.01G166100.Wm82.a4.v1,1.48887
Glyma.01G166700.Wm82.a4.v1,2.45687
Glyma.01G167300.Wm82.a4.v1,4.217
Glyma.01G167600.Wm82.a4.v1,1.12116
Glyma.01G167500.Wm82.a4.v1,3.41465
Glyma.01G166400.Wm82.a4.v1,1.06003
Glyma.01G168000.Wm82.a4.v1,5.36873
Glyma.01G168400.Wm82.a4.v1,3.97967
Glyma.01G168200.Wm82.a4.v1,2.2062
Glyma.01G168500.Wm82.a4.v1,21.446
Glyma.01G168600.Wm82.a4.v1,2.20489
Glyma.01G168900.Wm82.a4.v1,2.67442
Glyma.01G169100.Wm82.a4.v1,1.1327
Glyma.01G169700.Wm82.a4.v1,8.29508
Glyma.01G169000.Wm82.a4.v1,5.43952
Glyma.01G169800.Wm82.a4.v1,1.29476
Glyma.01G169900.Wm82.a4.v1,1.63199
Glyma.01G170200.Wm82.a4.v1,3.94972
Glyma.01G170400.Wm82.a4.v1,2.46009
Glyma.01G170300.Wm82.a4.v1,40.0282
Glyma.01G170900.Wm82.a4.v1,2.96893
Glyma.01G171400.Wm82.a4.v1,1.09343
Glyma.01G171800.Wm82.a4.v1,1.80709
Glyma.01G171900.Wm82.a4.v1,2.20595
Glyma.01G172000.Wm82.a4.v1,1.84207
Glyma.01G172300.Wm82.a4.v1,4.2745
Glyma.01G170600.Wm82.a4.v1,4.47743
Glyma.01G172400.Wm82.a4.v1,5.94215
Glyma.01G172600.Wm82.a4.v1,5.2453
Glyma.01G173050.Wm82.a4.v1,10.2104
Glyma.01G173800.Wm82.a4.v1,1.78619
Glyma.01G173700.Wm82.a4.v1,2.77125
Glyma.01G174700.Wm82.a4.v1,1.31434
Glyma.01G174800.Wm82.a4.v1,2.02591
Glyma.01G174900.Wm82.a4.v1,1.595
Glyma.01G173400.Wm82.a4.v1,1.02564
Glyma.01G173300.Wm82.a4.v1,13.9155
Glyma.01G175200.Wm82.a4.v1,1.02219
Glyma.01G175100.Wm82.a4.v1,7.40915
Glyma.01G175500.Wm82.a4.v1,4.41662
Glyma.01G175600.Wm82.a4.v1,8.4163
Glyma.01G175700.Wm82.a4.v1,221.256
Glyma.01G175751.Wm82.a4.v1,1.50938
