GeneID,AverageFPKM
Glyma.06G200100.Wm82.a4.v1,5.0327
Glyma.06G201600.Wm82.a4.v1,1.60771
Glyma.06G201500.Wm82.a4.v1,3.04295
Glyma.06G201800.Wm82.a4.v1,6.26665
Glyma.06G201700.Wm82.a4.v1,1.23001
Glyma.06G202100.Wm82.a4.v1,4.8145
Glyma.06G202500.Wm82.a4.v1,3.22907
Glyma.06G204200.Wm82.a4.v1,16.5804
Glyma.06G205000.Wm82.a4.v1,1.26994
Glyma.06G203200.Wm82.a4.v1,21.2276
Glyma.06G204500.Wm82.a4.v1,1.16445
Glyma.06G206400.Wm82.a4.v1,1.26217
Glyma.06G205400.Wm82.a4.v1,9.78882
Glyma.06G206600.Wm82.a4.v1,2.45258
Glyma.06G207701.Wm82.a4.v1,6.7213
Glyma.06G209400.Wm82.a4.v1,1.85296
Glyma.06G208900.Wm82.a4.v1,1.6111
Glyma.06G209000.Wm82.a4.v1,6.30887
Glyma.06G209700.Wm82.a4.v1,1.23172
Glyma.06G210200.Wm82.a4.v1,16.708
Glyma.06G210400.Wm82.a4.v1,3.95145
Glyma.06G211400.Wm82.a4.v1,4.6805
Glyma.06G211500.Wm82.a4.v1,1.23894
Glyma.06G211300.Wm82.a4.v1,14.0888
Glyma.06G214900.Wm82.a4.v1,10.7659
Glyma.06G214700.Wm82.a4.v1,9.30767
Glyma.06G215700.Wm82.a4.v1,1.32127
Glyma.06G215900.Wm82.a4.v1,1.4518
Glyma.06G215400.Wm82.a4.v1,5.83782
Glyma.06G216700.Wm82.a4.v1,6.7334
Glyma.06G217000.Wm82.a4.v1,2.91732
Glyma.06G216800.Wm82.a4.v1,2.60695
Glyma.06G217200.Wm82.a4.v1,2.09651
Glyma.06G217600.Wm82.a4.v1,1.25891
Glyma.06G217900.Wm82.a4.v1,5.22692
Glyma.06G218000.Wm82.a4.v1,1.0761
Glyma.06G218100.Wm82.a4.v1,1.15171
Glyma.06G217500.Wm82.a4.v1,6.38603
Glyma.06G218300.Wm82.a4.v1,6.40395
Glyma.06G218400.Wm82.a4.v1,1.26054
Glyma.06G220766.Wm82.a4.v1,2.39975
Glyma.06G221100.Wm82.a4.v1,41.908
Glyma.06G219200.Wm82.a4.v1,3.12977
Glyma.06G219800.Wm82.a4.v1,1.05815
Glyma.06G219400.Wm82.a4.v1,1.00814
Glyma.06G221600.Wm82.a4.v1,1.33191
Glyma.06G221300.Wm82.a4.v1,2.21338
Glyma.06G220500.Wm82.a4.v1,6.57205
Glyma.06G221900.Wm82.a4.v1,5.2957
Glyma.06G222000.Wm82.a4.v1,9.71995
Glyma.06G223400.Wm82.a4.v1,1.24108
Glyma.06G223700.Wm82.a4.v1,10.4382
Glyma.06G224200.Wm82.a4.v1,7.67025
Glyma.06G223800.Wm82.a4.v1,1.88955
Glyma.06G224300.Wm82.a4.v1,8.45957
Glyma.06G225000.Wm82.a4.v1,1.70471
Glyma.06G224700.Wm82.a4.v1,7.3031
Glyma.06G225700.Wm82.a4.v1,1.67197
Glyma.06G225800.Wm82.a4.v1,7.36367
Glyma.06G226700.Wm82.a4.v1,2.52005
Glyma.06G225500.Wm82.a4.v1,4.01285
Glyma.06G228700.Wm82.a4.v1,1.12178
Glyma.06G227200.Wm82.a4.v1,8.45697
Glyma.06G223500.Wm82.a4.v1,12.5776
Glyma.06G230600.Wm82.a4.v1,1.24428
Glyma.06G230300.Wm82.a4.v1,10.5146
Glyma.06G230800.Wm82.a4.v1,2.34331
Glyma.06G231100.Wm82.a4.v1,2.5043
Glyma.06G231000.Wm82.a4.v1,3.04885
Glyma.06G229900.Wm82.a4.v1,11.3314
Glyma.06G234100.Wm82.a4.v1,1.68335
Glyma.06G231500.Wm82.a4.v1,14.8123
Glyma.06G232100.Wm82.a4.v1,4.04322
Glyma.06G234200.Wm82.a4.v1,2.34927
Glyma.06G234800.Wm82.a4.v1,1.15232
Glyma.06G235000.Wm82.a4.v1,1.93365
Glyma.06G234300.Wm82.a4.v1,3.08475
Glyma.06G236100.Wm82.a4.v1,1.72287
Glyma.06G236400.Wm82.a4.v1,1.20221
Glyma.06G236200.Wm82.a4.v1,14.8979
Glyma.06G236700.Wm82.a4.v1,1.13887
Glyma.06G236676.Wm82.a4.v1,1.93741
Glyma.06G235500.Wm82.a4.v1,2.78008
Glyma.06G238200.Wm82.a4.v1,2.75088
Glyma.06G238000.Wm82.a4.v1,3.12228
Glyma.06G239026.Wm82.a4.v1,1.37874
Glyma.06G238500.Wm82.a4.v1,9.15958
Glyma.06G240000.Wm82.a4.v1,2.42872
Glyma.06G240300.Wm82.a4.v1,1.32946
Glyma.06G240100.Wm82.a4.v1,1.682
Glyma.06G239900.Wm82.a4.v1,15.0364
Glyma.06G240600.Wm82.a4.v1,1.41478
Glyma.06G242700.Wm82.a4.v1,1.33859
Glyma.06G242800.Wm82.a4.v1,4.33472
Glyma.06G240500.Wm82.a4.v1,5.68475
Glyma.06G242600.Wm82.a4.v1,2.47011
Glyma.06G243500.Wm82.a4.v1,15.2423
Glyma.06G244900.Wm82.a4.v1,3.10948
Glyma.06G245200.Wm82.a4.v1,13.4428
Glyma.06G246700.Wm82.a4.v1,13.7552
Glyma.06G246300.Wm82.a4.v1,1.98843
Glyma.06G247100.Wm82.a4.v1,12.9638
Glyma.06G248900.Wm82.a4.v1,6.65527
Glyma.06G249400.Wm82.a4.v1,1.9901
Glyma.06G249300.Wm82.a4.v1,4.91763
Glyma.06G250100.Wm82.a4.v1,1.28976
Glyma.06G253700.Wm82.a4.v1,1.08943
Glyma.06G253800.Wm82.a4.v1,4.9716
Glyma.06G242900.Wm82.a4.v1,546.76
Glyma.06G254000.Wm82.a4.v1,2.53845
Glyma.06G254100.Wm82.a4.v1,5.00303
Glyma.06G254200.Wm82.a4.v1,10.2597
Glyma.06G255300.Wm82.a4.v1,3.07805
Glyma.06G255000.Wm82.a4.v1,1.41934
Glyma.06G255200.Wm82.a4.v1,5.73508
Glyma.06G258000.Wm82.a4.v1,9.83413
Glyma.06G258200.Wm82.a4.v1,1.04249
Glyma.06G255900.Wm82.a4.v1,5.32967
Glyma.06G259150.Wm82.a4.v1,1.25993
Glyma.06G258900.Wm82.a4.v1,5.238
Glyma.06G259400.Wm82.a4.v1,2.20828
Glyma.06G260000.Wm82.a4.v1,1.47466
Glyma.06G260100.Wm82.a4.v1,4.21467
Glyma.06G261900.Wm82.a4.v1,1.00223
Glyma.06G262400.Wm82.a4.v1,3.31902
Glyma.06G261400.Wm82.a4.v1,4.057
Glyma.06G262800.Wm82.a4.v1,6.99515
Glyma.06G261500.Wm82.a4.v1,5.49172
Glyma.06G262900.Wm82.a4.v1,6.31325
Glyma.06G263000.Wm82.a4.v1,2.11217
Glyma.06G263200.Wm82.a4.v1,2.23197
Glyma.06G259800.Wm82.a4.v1,13.6421
Glyma.06G263300.Wm82.a4.v1,7.67302
Glyma.06G264800.Wm82.a4.v1,1.90041
Glyma.06G264900.Wm82.a4.v1,10.8484
Glyma.06G262700.Wm82.a4.v1,10.6847
Glyma.06G265000.Wm82.a4.v1,5.3558
Glyma.06G265100.Wm82.a4.v1,17.2236
Glyma.06G266000.Wm82.a4.v1,1.81318
Glyma.06G266500.Wm82.a4.v1,1.34875
Glyma.06G266800.Wm82.a4.v1,14.1028
Glyma.06G267000.Wm82.a4.v1,1.36288
Glyma.06G268467.Wm82.a4.v1,1.96714
Glyma.06G269400.Wm82.a4.v1,3.31745
Glyma.06G267300.Wm82.a4.v1,7.82177
Glyma.06G267400.Wm82.a4.v1,2.12139
Glyma.06G269500.Wm82.a4.v1,30.906
Glyma.06G270000.Wm82.a4.v1,1.13691
Glyma.06G270200.Wm82.a4.v1,1.56559
Glyma.06G270400.Wm82.a4.v1,1.38441
Glyma.06G270500.Wm82.a4.v1,11.5352
Glyma.06G269600.Wm82.a4.v1,26.1747
Glyma.06G271200.Wm82.a4.v1,4.25195
Glyma.06G271800.Wm82.a4.v1,1.87787
Glyma.06G272500.Wm82.a4.v1,18.1986
Glyma.06G274200.Wm82.a4.v1,4.01935
Glyma.06G275500.Wm82.a4.v1,1.18635
Glyma.06G275700.Wm82.a4.v1,2.5062
Glyma.06G275400.Wm82.a4.v1,5.03747
Glyma.06G275600.Wm82.a4.v1,2.02841
Glyma.06G275900.Wm82.a4.v1,1.03522
Glyma.06G276000.Wm82.a4.v1,1.56682
Glyma.06G276100.Wm82.a4.v1,1.53284
Glyma.06G275800.Wm82.a4.v1,7.53423
Glyma.06G276200.Wm82.a4.v1,21.1608
Glyma.06G276500.Wm82.a4.v1,2.63528
Glyma.06G276300.Wm82.a4.v1,16.8722
Glyma.06G276800.Wm82.a4.v1,1.30606
Glyma.06G276900.Wm82.a4.v1,3.45973
Glyma.06G277500.Wm82.a4.v1,1.53773
Glyma.06G277600.Wm82.a4.v1,16.1409
Glyma.06G283400.Wm82.a4.v1,5.42973
Glyma.06G283600.Wm82.a4.v1,3.13453
Glyma.06G283800.Wm82.a4.v1,9.58205
Glyma.06G284900.Wm82.a4.v1,1.04639
Glyma.06G284801.Wm82.a4.v1,1.21988
Glyma.06G285000.Wm82.a4.v1,1.40943
Glyma.06G285200.Wm82.a4.v1,1.04064
Glyma.06G284000.Wm82.a4.v1,2.69997
Glyma.06G285400.Wm82.a4.v1,2.59282
Glyma.06G285700.Wm82.a4.v1,3.21445
Glyma.06G285800.Wm82.a4.v1,1.29119
Glyma.06G287000.Wm82.a4.v1,10.4886
Glyma.06G289000.Wm82.a4.v1,3.93438
Glyma.06G289300.Wm82.a4.v1,4.63745
Glyma.06G288900.Wm82.a4.v1,1.31928
Glyma.06G290000.Wm82.a4.v1,3.22335
Glyma.06G289700.Wm82.a4.v1,3.1029
Glyma.06G290400.Wm82.a4.v1,1.94897
Glyma.06G290800.Wm82.a4.v1,1.48418
Glyma.06G290600.Wm82.a4.v1,8.94148
Glyma.06G291500.Wm82.a4.v1,1.09308
Glyma.06G289400.Wm82.a4.v1,5.9608
Glyma.06G291300.Wm82.a4.v1,8.95298
Glyma.06G292300.Wm82.a4.v1,1.25327
Glyma.06G292400.Wm82.a4.v1,2.25551
Glyma.06G292500.Wm82.a4.v1,1.69465
Glyma.06G292800.Wm82.a4.v1,4.78953
Glyma.06G293200.Wm82.a4.v1,4.70675
Glyma.06G293500.Wm82.a4.v1,1.95304
Glyma.06G293400.Wm82.a4.v1,3.70395
Glyma.06G292200.Wm82.a4.v1,4.481
Glyma.06G293700.Wm82.a4.v1,2.4903
Glyma.06G295100.Wm82.a4.v1,4.02302
Glyma.06G295200.Wm82.a4.v1,1.12905
Glyma.06G295400.Wm82.a4.v1,4.10505
Glyma.06G295500.Wm82.a4.v1,3.9377
Glyma.06G294100.Wm82.a4.v1,13.1882
Glyma.06G296102.Wm82.a4.v1,2.38984
Glyma.06G296200.Wm82.a4.v1,3.69082
Glyma.06G297100.Wm82.a4.v1,1.12776
Glyma.06G296900.Wm82.a4.v1,9.27293
Glyma.06G297500.Wm82.a4.v1,9.83835
Glyma.06G298100.Wm82.a4.v1,1.60265
Glyma.06G298600.Wm82.a4.v1,4.78908
Glyma.06G299100.Wm82.a4.v1,9.70707
Glyma.06G299200.Wm82.a4.v1,2.44871
Glyma.06G300100.Wm82.a4.v1,6.18853
Glyma.06G300200.Wm82.a4.v1,3.43375
Glyma.06G300600.Wm82.a4.v1,1.77268
Glyma.06G300900.Wm82.a4.v1,2.8417
Glyma.06G301200.Wm82.a4.v1,1.08865
Glyma.06G301300.Wm82.a4.v1,3.37755
Glyma.06G300800.Wm82.a4.v1,9.88387
Glyma.06G302100.Wm82.a4.v1,2.12729
Glyma.06G301500.Wm82.a4.v1,8.19865
Glyma.06G302200.Wm82.a4.v1,11.7516
Glyma.06G303600.Wm82.a4.v1,17.277
Glyma.06G303700.Wm82.a4.v1,1.18137
Glyma.06G301900.Wm82.a4.v1,1.76622
Glyma.06G304200.Wm82.a4.v1,1.22493
Glyma.06G305600.Wm82.a4.v1,4.0217
Glyma.06G305800.Wm82.a4.v1,1.04248
Glyma.06G305700.Wm82.a4.v1,2.13786
Glyma.06G306000.Wm82.a4.v1,4.26882
Glyma.06G306300.Wm82.a4.v1,9.01925
Glyma.06G306400.Wm82.a4.v1,2.3588
Glyma.06G305000.Wm82.a4.v1,3.89938
Glyma.06G306500.Wm82.a4.v1,7.0188
Glyma.06G306700.Wm82.a4.v1,3.48745
Glyma.06G306800.Wm82.a4.v1,1.71466
Glyma.06G307000.Wm82.a4.v1,2.32386
Glyma.06G307151.Wm82.a4.v1,2.41919
Glyma.06G307200.Wm82.a4.v1,3.14383
Glyma.06G307800.Wm82.a4.v1,2.97225
Glyma.06G307700.Wm82.a4.v1,4.66913
Glyma.06G308000.Wm82.a4.v1,6.65348
Glyma.06G308300.Wm82.a4.v1,1.10888
Glyma.06G308200.Wm82.a4.v1,3.58398
Glyma.06G308500.Wm82.a4.v1,3.28308
Glyma.06G307100.Wm82.a4.v1,17.6333
Glyma.06G295600.Wm82.a4.v1,3.6996
Glyma.06G295700.Wm82.a4.v1,207.708
Glyma.06G308800.Wm82.a4.v1,6.31693
Glyma.06G308900.Wm82.a4.v1,2.5259
Glyma.06G308600.Wm82.a4.v1,14.2429
Glyma.06G309200.Wm82.a4.v1,1.72041
Glyma.06G309100.Wm82.a4.v1,6.34692
Glyma.06G309600.Wm82.a4.v1,1.01954
Glyma.06G309000.Wm82.a4.v1,35.7995
Glyma.06G309800.Wm82.a4.v1,1.71493
Glyma.06G309900.Wm82.a4.v1,2.47861
Glyma.06G310200.Wm82.a4.v1,18.2929
Glyma.06G310800.Wm82.a4.v1,5.32407
Glyma.06G311400.Wm82.a4.v1,2.10409
Glyma.06G310100.Wm82.a4.v1,52.5117
Glyma.06G312400.Wm82.a4.v1,1.24076
Glyma.06G312300.Wm82.a4.v1,2.10511
Glyma.06G312800.Wm82.a4.v1,5.79405
Glyma.06G313200.Wm82.a4.v1,1.52067
Glyma.06G313000.Wm82.a4.v1,4.37295
Glyma.06G313500.Wm82.a4.v1,5.19393
Glyma.06G314200.Wm82.a4.v1,7.13245
Glyma.06G314700.Wm82.a4.v1,1.84805
Glyma.06G315000.Wm82.a4.v1,3.37925
Glyma.06G314900.Wm82.a4.v1,2.33084
Glyma.06G314300.Wm82.a4.v1,2.84488
Glyma.06G316000.Wm82.a4.v1,1.61461
Glyma.06G315500.Wm82.a4.v1,2.32145
Glyma.06G316400.Wm82.a4.v1,2.668
Glyma.06G316500.Wm82.a4.v1,1.32826
Glyma.06G317000.Wm82.a4.v1,9.89405
Glyma.06G317200.Wm82.a4.v1,4.50785
Glyma.06G317100.Wm82.a4.v1,2.49899
Glyma.06G317500.Wm82.a4.v1,1.84778
Glyma.06G317400.Wm82.a4.v1,16.1578
Glyma.06G316600.Wm82.a4.v1,4.962
Glyma.06G318100.Wm82.a4.v1,1.6041
Glyma.06G317800.Wm82.a4.v1,10.4065
Glyma.06G317700.Wm82.a4.v1,2.0589
Glyma.06G319300.Wm82.a4.v1,3.39272
Glyma.06G319700.Wm82.a4.v1,1.1835
Glyma.06G319900.Wm82.a4.v1,1.09749
Glyma.06G319460.Wm82.a4.v1,11.8561
Glyma.06G320100.Wm82.a4.v1,3.20585
Glyma.06G320500.Wm82.a4.v1,1.35915
Glyma.06G320400.Wm82.a4.v1,1.90043
Glyma.06G320700.Wm82.a4.v1,1.20382
Glyma.06G320200.Wm82.a4.v1,27.268
Glyma.06G320800.Wm82.a4.v1,8.0291
Glyma.06G320900.Wm82.a4.v1,1.8833
Glyma.06G321300.Wm82.a4.v1,12.7637
Glyma.06G321000.Wm82.a4.v1,2.93587
Glyma.06G321400.Wm82.a4.v1,2.82432
Glyma.06G321800.Wm82.a4.v1,1.7608
Glyma.06G322000.Wm82.a4.v1,2.68593
Glyma.06G321900.Wm82.a4.v1,86.0883
Glyma.06G322300.Wm82.a4.v1,4.05232
Glyma.06G322100.Wm82.a4.v1,33.7155
Glyma.06G322700.Wm82.a4.v1,1.71103
Glyma.06G322200.Wm82.a4.v1,1.36735
Glyma.06G323000.Wm82.a4.v1,20.7019
Glyma.06G323200.Wm82.a4.v1,1.25063
Glyma.06G323500.Wm82.a4.v1,6.92715
Glyma.06G323400.Wm82.a4.v1,2.66705
Glyma.06G323900.Wm82.a4.v1,4.71418
Glyma.06G324000.Wm82.a4.v1,7.9099
Glyma.06G324700.Wm82.a4.v1,1.81795
Glyma.06G324300.Wm82.a4.v1,7.87435
Glyma.06G324800.Wm82.a4.v1,1.33146
Glyma.06G324500.Wm82.a4.v1,2.7843
Glyma.06G325100.Wm82.a4.v1,6.80877
Glyma.06G324900.Wm82.a4.v1,11.0839
Glyma.06G325200.Wm82.a4.v1,7.85727
Glyma.07G000300.Wm82.a4.v1,6.71725
Glyma.06G325300.Wm82.a4.v1,18.6626
Glyma.07G000600.Wm82.a4.v1,1.46811
Glyma.07G001000.Wm82.a4.v1,1.40966
Glyma.07G000500.Wm82.a4.v1,6.74835
Glyma.07G000400.Wm82.a4.v1,2.90215
Glyma.07G000900.Wm82.a4.v1,2.23924
Glyma.07G001400.Wm82.a4.v1,6.08908
Glyma.07G001600.Wm82.a4.v1,1.74271
Glyma.07G001900.Wm82.a4.v1,5.57455
Glyma.07G002100.Wm82.a4.v1,2.15565
Glyma.07G002200.Wm82.a4.v1,9.8669
Glyma.07G002500.Wm82.a4.v1,6.80258
Glyma.07G002700.Wm82.a4.v1,1.91946
Glyma.07G001500.Wm82.a4.v1,4.1336
Glyma.07G003200.Wm82.a4.v1,2.03916
Glyma.07G002300.Wm82.a4.v1,7.1582
Glyma.07G002800.Wm82.a4.v1,3.7029
Glyma.07G003400.Wm82.a4.v1,4.14705
Glyma.07G003500.Wm82.a4.v1,3.24028
Glyma.07G003700.Wm82.a4.v1,5.41878
Glyma.07G003800.Wm82.a4.v1,1.86862
Glyma.07G003600.Wm82.a4.v1,2.08845
Glyma.07G003900.Wm82.a4.v1,2.06874
Glyma.07G001300.Wm82.a4.v1,38.4712
Glyma.07G004200.Wm82.a4.v1,6.41205
Glyma.07G004100.Wm82.a4.v1,6.27862
Glyma.07G004500.Wm82.a4.v1,2.40138
Glyma.07G004700.Wm82.a4.v1,1.05649
Glyma.07G005100.Wm82.a4.v1,1.32179
Glyma.07G005500.Wm82.a4.v1,8.64555
Glyma.07G004800.Wm82.a4.v1,1.1112
Glyma.07G004900.Wm82.a4.v1,16.103
Glyma.07G006600.Wm82.a4.v1,6.84775
Glyma.07G006400.Wm82.a4.v1,3.27035
Glyma.07G005600.Wm82.a4.v1,62.7365
Glyma.07G006300.Wm82.a4.v1,2.09089
Glyma.07G007200.Wm82.a4.v1,4.08333
Glyma.07G007300.Wm82.a4.v1,2.14336
Glyma.07G007400.Wm82.a4.v1,3.34868
Glyma.07G008000.Wm82.a4.v1,7.3276
Glyma.07G008200.Wm82.a4.v1,8.44947
Glyma.07G006900.Wm82.a4.v1,23.8993
Glyma.07G008400.Wm82.a4.v1,1.22117
Glyma.07G007600.Wm82.a4.v1,5.83143
Glyma.07G008600.Wm82.a4.v1,1.2504
Glyma.07G004300.Wm82.a4.v1,25.3418
Glyma.07G008900.Wm82.a4.v1,2.04083
Glyma.07G007000.Wm82.a4.v1,1.96644
Glyma.07G009200.Wm82.a4.v1,10.6104
Glyma.07G009000.Wm82.a4.v1,2.37786
Glyma.07G009100.Wm82.a4.v1,2.74365
Glyma.07G009300.Wm82.a4.v1,2.23307
Glyma.07G010300.Wm82.a4.v1,5.11653
Glyma.07G010200.Wm82.a4.v1,4.67812
Glyma.07G010600.Wm82.a4.v1,4.07718
Glyma.07G010400.Wm82.a4.v1,2.03681
Glyma.07G010500.Wm82.a4.v1,3.61762
Glyma.07G010800.Wm82.a4.v1,2.9709
Glyma.07G011100.Wm82.a4.v1,3.8995
Glyma.07G011700.Wm82.a4.v1,2.74325
Glyma.07G012000.Wm82.a4.v1,3.445
Glyma.07G012500.Wm82.a4.v1,1.69271
Glyma.07G012300.Wm82.a4.v1,4.6116
Glyma.07G012600.Wm82.a4.v1,3.53685
Glyma.07G012400.Wm82.a4.v1,1.35336
Glyma.07G013000.Wm82.a4.v1,1.18508
Glyma.07G013200.Wm82.a4.v1,2.35118
Glyma.07G012800.Wm82.a4.v1,24.2192
Glyma.07G013500.Wm82.a4.v1,2.7866
Glyma.07G013800.Wm82.a4.v1,3.25743
Glyma.07G014300.Wm82.a4.v1,1.0255
Glyma.07G014100.Wm82.a4.v1,15.095
Glyma.07G014500.Wm82.a4.v1,4.41085
Glyma.07G014400.Wm82.a4.v1,5.18915
Glyma.07G015600.Wm82.a4.v1,1.86539
Glyma.07G015000.Wm82.a4.v1,4.18982
Glyma.07G015500.Wm82.a4.v1,2.533
Glyma.07G016000.Wm82.a4.v1,1.2637
Glyma.07G016400.Wm82.a4.v1,1.23063
Glyma.07G016100.Wm82.a4.v1,1.57688
Glyma.07G017500.Wm82.a4.v1,2.05878
Glyma.07G016500.Wm82.a4.v1,1.17272
Glyma.07G018000.Wm82.a4.v1,1.20571
Glyma.07G018300.Wm82.a4.v1,2.69267
Glyma.07G018200.Wm82.a4.v1,2.40816
Glyma.07G018400.Wm82.a4.v1,1.19402
Glyma.07G018600.Wm82.a4.v1,2.53598
Glyma.07G018500.Wm82.a4.v1,2.40291
Glyma.07G019000.Wm82.a4.v1,1.22629
Glyma.07G018700.Wm82.a4.v1,1.05583
Glyma.07G015800.Wm82.a4.v1,14.1997
Glyma.07G017700.Wm82.a4.v1,5.06325
Glyma.07G019100.Wm82.a4.v1,4.24495
Glyma.07G019500.Wm82.a4.v1,1.63699
Glyma.07G019400.Wm82.a4.v1,21.6161
Glyma.07G019900.Wm82.a4.v1,24.4257
Glyma.07G020300.Wm82.a4.v1,1.67431
Glyma.07G020000.Wm82.a4.v1,27.5957
Glyma.07G020200.Wm82.a4.v1,4.26765
Glyma.07G020600.Wm82.a4.v1,3.3626
Glyma.07G020800.Wm82.a4.v1,1.79355
Glyma.07G021000.Wm82.a4.v1,1.86258
Glyma.07G020900.Wm82.a4.v1,10.6752
Glyma.07G019700.Wm82.a4.v1,147.919
Glyma.07G021300.Wm82.a4.v1,3.76803
Glyma.07G021400.Wm82.a4.v1,5.36717
Glyma.07G021800.Wm82.a4.v1,3.09755
Glyma.07G021900.Wm82.a4.v1,3.56548
Glyma.07G022200.Wm82.a4.v1,1.75262
Glyma.07G022000.Wm82.a4.v1,4.08023
Glyma.07G021700.Wm82.a4.v1,4.49392
Glyma.07G021600.Wm82.a4.v1,15.5982
Glyma.07G022700.Wm82.a4.v1,3.61567
Glyma.07G023000.Wm82.a4.v1,3.71148
Glyma.07G022300.Wm82.a4.v1,19.6516
Glyma.07G023400.Wm82.a4.v1,7.72163
Glyma.07G023500.Wm82.a4.v1,1.72184
Glyma.07G023300.Wm82.a4.v1,9.12327
Glyma.07G024000.Wm82.a4.v1,3.35125
Glyma.07G023900.Wm82.a4.v1,12.9399
Glyma.07G025200.Wm82.a4.v1,7.2862
Glyma.07G026300.Wm82.a4.v1,1.03122
Glyma.07G025700.Wm82.a4.v1,3.68435
Glyma.07G026400.Wm82.a4.v1,1.93394
Glyma.07G026800.Wm82.a4.v1,1.83814
Glyma.07G027400.Wm82.a4.v1,2.31343
Glyma.07G027200.Wm82.a4.v1,7.10435
Glyma.07G027751.Wm82.a4.v1,1.47504
Glyma.07G027800.Wm82.a4.v1,2.98513
Glyma.07G028150.Wm82.a4.v1,13.6653
Glyma.07G028400.Wm82.a4.v1,1.02246
Glyma.07G028500.Wm82.a4.v1,1.65344
Glyma.07G028300.Wm82.a4.v1,1.48299
Glyma.07G028600.Wm82.a4.v1,6.93163
Glyma.07G028000.Wm82.a4.v1,6.43567
Glyma.07G029300.Wm82.a4.v1,2.41729
Glyma.07G029200.Wm82.a4.v1,3.80512
Glyma.07G028900.Wm82.a4.v1,18.9299
Glyma.07G029800.Wm82.a4.v1,4.2602
Glyma.07G029500.Wm82.a4.v1,7.58625
Glyma.07G030000.Wm82.a4.v1,1.21203
Glyma.07G030300.Wm82.a4.v1,1.74455
Glyma.07G029900.Wm82.a4.v1,9.04363
Glyma.07G030600.Wm82.a4.v1,2.44634
Glyma.07G030500.Wm82.a4.v1,3.147
Glyma.07G031000.Wm82.a4.v1,3.76735
Glyma.07G030900.Wm82.a4.v1,6.8489
Glyma.07G031300.Wm82.a4.v1,3.42278
Glyma.07G031500.Wm82.a4.v1,1.30737
Glyma.07G031400.Wm82.a4.v1,5.30743
Glyma.07G031700.Wm82.a4.v1,2.50473
Glyma.07G031600.Wm82.a4.v1,7.03942
Glyma.07G031900.Wm82.a4.v1,10.4378
Glyma.07G032200.Wm82.a4.v1,4.58525
Glyma.07G031100.Wm82.a4.v1,4.4352
Glyma.07G032800.Wm82.a4.v1,8.12617
Glyma.07G028800.Wm82.a4.v1,13.333
Glyma.07G033400.Wm82.a4.v1,1.08678
Glyma.07G034000.Wm82.a4.v1,2.07216
Glyma.07G033100.Wm82.a4.v1,9.09805
Glyma.07G034400.Wm82.a4.v1,2.16096
Glyma.07G034300.Wm82.a4.v1,2.81053
Glyma.07G034700.Wm82.a4.v1,4.23918
Glyma.07G035000.Wm82.a4.v1,4.49322
Glyma.07G035900.Wm82.a4.v1,1.02253
Glyma.07G036000.Wm82.a4.v1,5.62287
Glyma.07G036100.Wm82.a4.v1,3.35102
Glyma.07G036600.Wm82.a4.v1,1.88032
Glyma.07G036200.Wm82.a4.v1,5.03605
Glyma.07G036900.Wm82.a4.v1,2.85272
Glyma.07G036300.Wm82.a4.v1,1.42888
Glyma.07G036400.Wm82.a4.v1,3.77612
Glyma.07G037200.Wm82.a4.v1,1.65631
Glyma.07G037300.Wm82.a4.v1,7.86907
Glyma.07G037000.Wm82.a4.v1,1.76445
Glyma.07G037100.Wm82.a4.v1,2.5269
Glyma.07G038100.Wm82.a4.v1,1.60752
Glyma.07G037600.Wm82.a4.v1,2.9188
Glyma.07G039300.Wm82.a4.v1,2.55185
Glyma.07G038500.Wm82.a4.v1,16.4145
Glyma.07G037400.Wm82.a4.v1,2.8216
Glyma.07G035800.Wm82.a4.v1,69.406
Glyma.07G039700.Wm82.a4.v1,2.33684
Glyma.07G039600.Wm82.a4.v1,14.7653
Glyma.07G039900.Wm82.a4.v1,5.16265
Glyma.07G040400.Wm82.a4.v1,2.34052
Glyma.07G039800.Wm82.a4.v1,32.301
Glyma.07G040500.Wm82.a4.v1,1.53245
Glyma.07G040900.Wm82.a4.v1,4.9046
Glyma.07G041000.Wm82.a4.v1,2.4508
Glyma.07G040600.Wm82.a4.v1,7.63697
Glyma.07G041100.Wm82.a4.v1,1.97289
Glyma.07G040100.Wm82.a4.v1,6.14315
Glyma.07G042000.Wm82.a4.v1,1.06684
Glyma.07G041400.Wm82.a4.v1,34.1105
Glyma.07G041500.Wm82.a4.v1,12.2593
Glyma.07G042400.Wm82.a4.v1,4.20435
Glyma.07G042100.Wm82.a4.v1,2.61503
Glyma.07G042800.Wm82.a4.v1,3.8598
Glyma.07G042700.Wm82.a4.v1,1.32417
Glyma.07G043100.Wm82.a4.v1,5.29983
Glyma.07G043700.Wm82.a4.v1,1.44714
Glyma.07G034800.Wm82.a4.v1,25.399
Glyma.07G043800.Wm82.a4.v1,26.5847
Glyma.07G043900.Wm82.a4.v1,4.18027
Glyma.07G045100.Wm82.a4.v1,1.98416
Glyma.07G045300.Wm82.a4.v1,3.46378
Glyma.07G045700.Wm82.a4.v1,1.14148
Glyma.07G045967.Wm82.a4.v1,1.46093
Glyma.07G046033.Wm82.a4.v1,3.61035
Glyma.07G045900.Wm82.a4.v1,5.4454
Glyma.07G045600.Wm82.a4.v1,2.19702
Glyma.07G046100.Wm82.a4.v1,3.16133
